szr2,media.su,media.ft,zongher2,su.xuni,gongju,guba
0.812998,0,3,0.5717,0,43.19,0.007067417
0.619132,0,4,0.5968,0,43.19,0.008395538
0.587501,0,4,0.5486,0,43.86,0.014259791
0.804658,0,3,0.6586,0,43.86,0.01959579
0.559193,0,4,0.4716,0,43.86,0.028129948
0.622453,0,1,0.5146,0,42.84,0.025752187
0.453458,0,0,0.6155,0,42.84,0.005855907
0.075106,0,1,0.4939,0,42.84,0.008495428
0.899979,0,4,0.7573,0,55.15,0.005753924
0.911825,0,1,0.7221,0,55.15,0.007442835
0.739275,0,2,0.5637,0,55.15,0.004060319
0.228467,0,1,0.258,0,58.76,0.009071208
0.233979,0,0,0.5717,0,58.76,0.008268892
0.344801,0,1,0.5968,0,58.76,0.003824321
0.143989,0,3,0.5486,0,60.45,0.025674028
0.703949,0,1,0.6586,0,60.45,0.009093638
0.510401,0,2,0.4716,0,60.45,0.008568703
0.565076,0,0,0.5146,0,61.99,0.008812449
0.085773,0,2,0.6155,0,61.99,0.006788045
0.211399,0,2,0.4939,0,61.99,0.002912721
0.649846,0,5,0.7573,0,59.19,0.005438958
0.612146,0,3,0.7221,0,59.19,0.005247394
0.40866,0,1,0.5637,0,59.19,0.055394115
0.417461,0,1,0.258,0,38.69,0.005751567
0.542566,0,1,0.5717,0,38.69,0.00306707
0.608599,0,1,0.5968,0,38.69,0.004168046
0.609621,0,1,0.5486,0,40.55,0.006261955
0.804227,0,0,0.6586,0,40.55,0.005941101
0.543957,0,0,0.4716,0,40.55,0.004905112
0.413247,0,1,0.5146,0,39.79,0.015414397
0.310084,0,1,0.6155,0,39.79,0.005316771
0.131441,0,1,0.4939,0,39.79,0.006219209
0.8501,1,1,0.7573,1,42.63,0.003911762
0.743652,0,2,0.7221,0,42.63,0.00153675
0.641044,0,1,0.5637,0,42.63,0.004179968
0.195857,0,0,0.258,0,43.95,0.009961045
0.65195,0,0,0.5717,0,43.95,0.004580715
0.918866,0,0,0.5968,0,43.95,0.006179655
0.692936,0,0,0.5486,0,46.2,0.007820826
0.628714,0,0,0.6586,0,46.2,0.022813277
0.584522,0,0,0.4716,0,46.2,0.024992868
0.659434,0,0,0.5146,0,45.93,0.006854902
0.562648,0,0,0.6155,0,45.93,0.008650701
0.701263,0,0,0.4939,0,45.93,0.006805655
0.739938,0,0,0.7573,0,48.24,0.00718405
0.84159,0,0,0.7221,0,48.24,0.00081476
0.595024,0,0,0.5637,0,48.24,0.004179374
0.437261,0,0,0.258,0,47.12,0.006701297
0.444212,0,0,0.5717,0,47.12,0.002057642
0.706153,0,1,0.5968,0,47.12,0.004491972
0.38178,1,24,0.5486,1,55.08,0.033466592
0.690709,0,10,0.6586,0,55.08,0.020834558
0.656062,0,1,0.4716,0,55.08,0.015446946
0.143787,0,2,0.5146,0,59.07,0.012606564
0.428922,0,4,0.6155,0,59.07,0.004247994
0.242105,0,1,0.4939,0,59.07,0.003460201
0.824982,0,0,0.7573,0,58.91,0.002114308
NA,0,0,0.7221,0,58.91,0.008578967
0.463595,0,1,0.5637,0,58.91,0.006682073
0.128083,0,3,0.258,0,56.77,0.00590456
0.104513,0,1,0.5717,0,56.77,0.004222968
0.05096,0,3,0.5968,0,56.77,0.011903381
0.253983,0,0,0.5486,0,56.72,0.041432138
0.639368,0,0,0.6586,0,56.72,0.007568984
0.547683,0,0,0.4716,0,56.72,0.005419294
0.692604,0,0,0.5146,0,89.48,0.020247685
0.329239,0,0,0.6155,0,89.48,0.028277946
0.31686,0,1,0.4939,0,89.48,0.018817088
0.772954,0,3,0.7573,0,89.51,0.007995324
0.864417,0,3,0.7221,0,89.51,0.001873876
0.738377,0,5,0.5637,0,89.51,0.004889658
0.503502,0,0,0.258,0,59.64,0.006213256
0.703363,0,1,0.5717,0,59.64,0.009826988
0.666968,0,1,0.5968,0,59.64,0.009894024
0.703195,0,1,0.5486,0,46.52,0.012528315
0.889362,0,0,0.6586,0,46.52,0.015590185
0.534377,0,1,0.4716,0,46.52,0.018439404
NA,0,0,0.5146,0,46.72,0.012283133
NA,0,0,0.6155,0,46.72,0.006210592
NA,0,0,0.4939,0,46.72,0.002159435
NA,0,1,0.7573,0,41.09,0.004323885
NA,0,0,0.7221,0,41.09,0.018593726
0.512407,0,1,0.5637,0,41.09,0.012354288
0.60514,0,0,0.258,0,41.78,0.003251717
0.347768,0,0,0.5717,0,41.78,0.004111054
0.777275,0,1,0.5968,0,41.78,0.003704321
0.626433,0,0,0.5486,0,41.49,0.001653689
0.851365,0,0,0.6586,0,41.49,0.001508911
0.683188,0,0,0.4716,0,41.49,0.00206454
0.582454,0,0,0.5146,0,35.37,0.004604107
0.735721,0,1,0.6155,0,35.37,0.005443678
0.245266,0,0,0.4939,0,35.37,0.006719808
0.925388,0,0,0.7573,0,35.46,0.001820842
0.907879,0,0,0.7221,0,35.46,0.00140904
0.734748,0,0,0.5637,0,35.46,0.002697254
0.023491,3,3,0.258,1,41.1,0.006976747
0.27522,0,1,0.5717,0,41.1,0.010584147
0.412364,4,0,0.5968,1,41.1,0.006683238
0.419895,2,2,0.5486,1,49.53,0.01366607
0.831504,1,1,0.6586,1,49.53,0.005552569
0.415878,0,4,0.4716,0,49.53,0.005498653
0.264649,2,0,0.5146,1,49.53,0.006897701
0.68067,0,1,0.6155,0,49.53,0.002361232
NA,4,1,0.4939,1,49.53,0.00163716
NA,0,0,0.7573,0,49.53,0.003439732
NA,1,1,0.7221,1,49.53,0.001841208
NA,0,6,0.5637,0,49.53,0.007035371
0.480208,0,4,0.258,0,59.36,0.011334495
0.70783,0,0,0.5717,0,59.36,0.005515061
0.566107,0,1,0.5968,0,59.36,0.003571854
0.684672,0,2,0.5486,0,66.1,0.005960395
0.878596,0,2,0.6586,0,66.1,0.008629327
0.645389,0,1,0.4716,0,66.1,0.003706949
0.720808,0,2,0.5146,0,64.58,0.007245899
0.394012,0,2,0.6155,0,64.58,0.027572864
0.368569,0,1,0.4939,0,64.58,0.002862895
0.934258,0,0,0.7573,0,64.27,0.00344381
0.353092,0,3,0.7221,0,64.27,0.014330228
0.318541,0,10,0.5637,0,64.27,0.036130041
NA,0,1,0.258,0,59.92,0.014343134
0.471086,0,1,0.5717,0,59.92,0.015636601
0.70655,0,2,0.5968,0,59.92,0.010365581
0.614087,0,3,0.5486,0,60.14,0.017127282
0.566774,0,7,0.6586,0,60.14,0.021788661
NA,0,0,0.4716,0,60.14,0.003924377
NA,0,0,0.5146,0,60.14,0.003557796
NA,0,1,0.6155,0,60.14,0.006090569
NA,0,5,0.4939,0,60.14,0.012461984
0.1969,0,6,0.7573,0,54.84,0.035545937
0.309048,0,7,0.7221,0,54.84,0.014473734
0.198028,3,20,0.5637,1,54.84,0.184369648
0.186889,0,2,0.258,0,32.39,0.003826856
0.058401,0,2,0.5717,0,32.39,0.002910425
0.472039,0,2,0.5968,0,32.39,0.010452183
0.55768,0,0,0.5486,0,39,0.010325895
0.624827,0,0,0.6586,0,39,0.012698942
0.516776,0,0,0.4716,0,39,0.01051896
0.744825,0,0,0.5146,0,35.01,0.001849895
0.451333,0,1,0.6155,0,35.01,0.001520872
0.079265,0,1,0.4939,0,35.01,0.005087243
0.861165,0,2,0.7573,0,32.87,0.0024908
0.833426,0,1,0.7221,0,32.87,0.000480443
0.487549,0,0,0.5637,0,32.87,0.003418326
0.354635,0,2,0.258,0,45.99,0.015730221
0.286299,0,1,0.5717,0,45.99,0.017810085
0.597882,0,2,0.5968,0,45.99,0.008249769
0.569359,0,0,0.5486,0,43.9,0.004389393
0.714881,1,3,0.6586,1,43.9,0.017954764
0.625624,0,3,0.4716,0,43.9,0.01283034
0.687446,0,3,0.5146,0,42.07,0.029964998
0.784855,0,1,0.6155,0,42.07,0.016208698
0.585202,0,3,0.4939,0,42.07,0.008152558
0.935722,1,2,0.7573,1,41.61,0.009363159
0.9167,0,0,0.7221,0,41.61,0.007553664
0.770345,0,1,0.5637,0,41.61,0.013059056
0.348813,0,4,0.258,0,37.67,0.009993554
0.588508,0,1,0.5717,0,37.67,0.013133042
0.722417,0,3,0.5968,0,37.67,0.014323245
0.6793,0,2,0.5486,0,40.29,0.00762063
0.79578,0,2,0.6586,0,40.29,0.013059663
0.617197,0,2,0.4716,0,40.29,0.015620222
NA,0,0,0.5146,0,40.29,0.010125012
NA,0,2,0.6155,0,40.29,0.004528632
NA,0,4,0.4939,0,40.29,0.005545474
0.52162,0,0,0.7573,0,37.28,0.01372898
0.72841,0,0,0.7221,0,37.28,0.002978856
0.630548,1,0,0.5637,1,37.28,0.003441245
0.386601,0,3,0.258,0,62.12,0.008884201
0.833951,0,1,0.5717,0,62.12,0.004092823
0.757037,0,5,0.5968,0,62.12,0.010660641
0.728695,0,5,0.5486,0,65.12,0.005743956
0.782778,0,3,0.6586,0,65.12,0.006521328
0.432083,0,3,0.4716,0,65.12,0.019051134
0.597619,0,1,0.5146,0,62.52,0.007906696
0.728924,0,0,0.6155,0,62.52,0.002286391
0.55609,0,1,0.4939,0,62.52,0.002830318
0.709632,0,3,0.7573,0,62.34,0.007833244
0.754348,0,2,0.7221,0,62.34,0.004495254
0.547361,0,1,0.5637,0,62.34,0.026032158
0.267282,2,9,0.258,1,75.99,0.023413185
0.564865,2,8,0.5717,1,75.99,0.02548815
0.685812,5,15,0.5968,1,75.99,0.015739156
0.460198,4,10,0.5486,1,77.8,0.022645573
0.665248,3,9,0.6586,1,77.8,0.021647504
0.552994,6,8,0.4716,1,77.8,0.021283309
0.563303,1,2,0.5146,1,76.17,0.027182954
0.347848,2,5,0.6155,1,76.17,0.010973412
0.244796,2,4,0.4939,1,76.17,0.005972523
0.794592,3,3,0.7573,1,76.39,0.007811454
0.31516,1,3,0.7221,1,76.39,0.005991042
0.61485,5,6,0.5637,1,76.39,0.018323639
NA,4,5,0.258,1,63.58,0.056336513
0.685414,2,4,0.5717,1,63.58,0.066108496
0.56282,2,5,0.5968,1,63.58,0.040424258
0.645365,0,4,0.5486,0,65.62,0.029891164
0.745588,0,2,0.6586,0,65.62,0.026629903
0.577369,2,1,0.4716,1,65.62,0.026000523
0.791995,3,0,0.5146,1,65.25,0.021188668
NA,1,4,0.6155,1,65.25,0.009223564
NA,0,1,0.4939,0,65.25,0.006424478
NA,0,2,0.7573,0,65.25,0.009648781
NA,2,5,0.7221,1,65.25,0.010792156
0.332966,0,2,0.5637,0,65.25,0.036826648
0.286561,1,0,0.258,1,61.16,0.011720933
0.507555,2,0,0.5717,1,61.16,0.012065138
0.763876,1,1,0.5968,1,61.16,0.016712349
0.596747,0,1,0.5486,0,64.8,0.018870163
0.75235,0,2,0.6586,0,64.8,0.014876463
0.583438,1,1,0.4716,1,64.8,0.015448744
0.793693,0,0,0.5146,0,64.98,0.004818293
0.773515,2,0,0.6155,1,64.98,0.003196572
0.78311,0,1,0.4939,0,64.98,0.005358599
0.369971,5,0,0.7573,1,65.01,0.057405219
0.574511,5,2,0.7221,1,65.01,0.009323508
NA,1,0,0.5637,1,65.01,0.004516731
0.185839,0,3,0.258,0,49.18,0.045910911
0.680629,0,2,0.5717,0,49.18,0.02968285
0.397534,0,1,0.5968,0,49.18,0.028650613
0.572178,0,5,0.5486,0,53.33,0.019452585
0.802899,0,3,0.6586,0,53.33,0.019039915
0.4078,0,7,0.4716,0,53.33,0.075485789
0.182012,1,6,0.5146,1,50.4,0.084055918
0.569148,0,1,0.6155,0,50.4,0.015571063
0.438987,0,3,0.4939,0,50.4,0.011539261
0.716821,0,2,0.7573,0,50.31,0.018370149
0.871516,0,0,0.7221,0,50.31,0.001831034
0.674359,0,0,0.5637,0,50.31,0.003939095
0.409628,1,2,0.258,1,60.77,0.026329567
0.645419,3,1,0.5717,1,60.77,0.025064971
0.51062,5,1,0.5968,1,60.77,0.042645245
0.721486,1,1,0.5486,1,65.45,0.024514925
NA,6,3,0.6586,1,65.45,0.01690768
0.804431,6,5,0.4716,1,65.45,0.044823479
0.901159,0,1,0.5146,0,65.45,0.009795357
0.674738,3,6,0.6155,1,65.45,0.015421056
0.688589,1,6,0.4939,1,65.45,0.010405633
0.646471,0,0,0.7573,0,65.57,0.025966238
0.79604,2,3,0.7221,1,65.57,0.005722734
0.685567,1,1,0.5637,1,65.57,0.026282522
0.234333,1,4,0.258,1,70.68,0.043462874
0.777323,1,3,0.5717,1,70.68,0.025197633
0.539659,2,13,0.5968,1,70.68,0.0466629
0.794873,0,6,0.5486,0,73.47,0.045389826
0.658928,0,6,0.6586,0,73.47,0.043468873
0.186496,1,11,0.4716,1,73.47,0.066685375
0.439967,1,5,0.5146,1,72.48,0.025141086
0.608641,0,8,0.6155,0,72.48,0.025359475
0.71179,0,6,0.4939,0,72.48,0.023417782
0.862955,1,11,0.7573,1,71.4,0.038792493
0.93426,1,6,0.7221,1,71.4,0.036978896
0.726685,0,3,0.5637,0,71.4,0.02750884
0.049063,0,0,0.258,0,56.92,0.010078287
0.375419,0,2,0.5717,0,56.92,0.004343685
0.317311,0,1,0.5968,0,56.92,0.003798078
0.297012,0,1,0.5486,0,53.79,0.017099852
0.339497,0,3,0.6586,0,53.79,0.014679508
0.516022,0,3,0.4716,0,53.79,0.016013335
0.529384,0,2,0.5146,0,53.58,0.016017639
0.652944,0,2,0.6155,0,53.58,0.009033858
0.262113,0,1,0.4939,0,53.58,0.005754147
0.888012,0,2,0.7573,0,56.78,0.007109302
0.895879,0,3,0.7221,0,56.78,0.008901534
0.700055,0,0,0.5637,0,56.78,0.009294317
0.014981,0,8,0.258,0,55.39,0.062433838
0.705644,3,10,0.5717,1,55.39,0.057363605
0.516193,0,10,0.5968,0,55.39,0.042796474
0.575632,0,8,0.5486,0,54.59,0.027410856
0.386534,0,13,0.6586,0,54.59,0.059754177
0.522348,0,6,0.4716,0,54.59,0.045811573
0.648442,0,10,0.5146,0,54.76,0.032500431
0.833499,0,6,0.6155,0,54.76,0.027035381
0.457695,0,14,0.4939,0,54.76,0.035017428
0.935699,0,4,0.7573,0,54.65,0.017093983
0.933024,0,3,0.7221,0,54.65,0.012135185
0.56928,0,4,0.5637,0,54.65,0.021136172
0.159036,0,0,0.258,0,51.31,0.106042148
0.424956,1,0,0.5717,1,51.31,0.052731054
0.792668,0,1,0.5968,0,51.31,0.027178424
0.630793,0,0,0.5486,0,55.95,0.016989968
0.673154,0,1,0.6586,0,55.95,0.018403558
0.662936,0,0,0.4716,0,55.95,0.022888618
NA,0,0,0.5146,0,53.34,0.03104096
0.482739,1,0,0.6155,1,53.34,0.051133484
0.456243,0,0,0.4939,0,53.34,0.01063167
0.921744,0,0,0.7573,0,53.71,0.004731392
0.687898,0,1,0.7221,0,53.71,0.006182525
0.448323,0,0,0.5637,0,53.71,0.00801574
0.180922,0,1,0.258,0,70.65,0.011098491
0.663592,1,2,0.5717,1,70.65,0.006098417
0.803188,0,5,0.5968,0,70.65,0.006356829
0.616618,0,2,0.5486,0,70.48,0.011074898
0.744742,0,3,0.6586,0,70.48,0.023079986
0.439997,0,1,0.4716,0,70.48,0.017139892
0.629771,0,1,0.5146,0,70.09,0.035952445
0.188144,0,3,0.6155,0,70.09,0.014577889
0.064243,0,3,0.4939,0,70.09,0.010813423
0.590859,1,3,0.7573,1,54.35,0.025095587
0.608347,0,3,0.7221,0,54.35,0.01203375
0.403564,0,2,0.5637,0,54.35,0.021753728
0.297839,1,7,0.258,1,41.51,0.086279465
0.555338,1,6,0.5717,1,41.51,0.033861133
0.595101,1,5,0.5968,1,41.51,0.0297436
0.737073,2,8,0.5486,1,45,0.031332378
0.774748,1,3,0.6586,1,45,0.042265451
0.657154,0,2,0.4716,0,45,0.03277807
0.371892,1,2,0.5146,1,43.93,0.034317184
0.374228,0,1,0.6155,0,43.93,0.018318575
0.213674,2,6,0.4939,1,43.93,0.017136262
0.610448,2,4,0.7573,1,44.17,0.016833133
0.846249,0,0,0.7221,0,44.17,0.007352609
0.653511,0,4,0.5637,0,44.17,0.024337413
0.383019,0,2,0.258,0,79.3,0.001083222
0.042305,0,2,0.5717,0,79.3,0.007321794
0.563119,0,2,0.5968,0,79.3,0.007557038
0.783713,0,0,0.5486,0,79.3,0.005094123
0.771116,1,1,0.6586,1,79.3,0.004902285
0.594215,0,1,0.4716,0,79.3,0.008358343
0.618207,0,2,0.5146,0,78.01,0.01090611
0.486117,0,3,0.6155,0,78.01,0.005495967
0.529185,0,1,0.4939,0,78.01,0.006063114
0.871617,0,1,0.7573,0,78.01,0.0039652
0.825554,0,0,0.7221,0,78.01,0.00224746
0.530751,0,1,0.5637,0,78.01,0.005395434
0.017224,0,2,0.258,0,91.55,0.006290528
0.0799,0,2,0.5717,0,91.55,0.009539334
NA,1,5,0.5968,1,91.55,0.041714704
0.360985,0,1,0.5486,0,90.92,0.011740006
0.470888,0,4,0.6586,0,90.92,0.014835882
0.272658,0,5,0.4716,0,90.92,0.047978813
0.35067,0,2,0.5146,0,85.04,0.028852907
0.569535,0,5,0.6155,0,85.04,0.012318111
0.410062,0,1,0.4939,0,85.04,0.013336481
0.834715,0,0,0.7573,0,84.8,0.006133646
0.524429,0,0,0.7221,0,84.8,0.004561198
0.762131,0,2,0.5637,0,84.8,0.004377828
0.351754,0,1,0.258,0,60.63,0.016629746
0.195796,0,6,0.5717,0,60.63,0.028393639
0.753421,0,0,0.5968,0,60.63,0.006379079
0.371691,0,4,0.5486,0,60.7,0.034010397
0.761981,0,4,0.6586,0,60.7,0.012126624
0.711613,0,3,0.4716,0,60.7,0.013508339
0.689831,0,0,0.5146,0,55.18,0.013422461
0.667258,0,1,0.6155,0,55.18,0.002578231
0.272748,0,1,0.4939,0,55.18,0.004389668
0.882914,0,1,0.7573,0,55.01,0.003188998
0.928879,0,2,0.7221,0,55.01,0.003542927
0.59712,0,0,0.5637,0,55.01,0.00698033
0.070979,0,3,0.258,0,85.55,0.010985969
0.560159,0,2,0.5717,0,85.55,0.014820983
0.564502,0,4,0.5968,0,85.55,0.010230326
0.619313,1,7,0.5486,1,85.74,0.017885096
0.727705,0,1,0.6586,0,85.74,0.02129625
0.511552,0,1,0.4716,0,85.74,0.014469314
0.555697,0,3,0.5146,0,85.25,0.018030127
0.386423,0,2,0.6155,0,85.25,0.033183591
0.252393,0,1,0.4939,0,85.25,0.01133879
0.633014,0,2,0.7573,0,85.16,0.011782982
0.834533,0,1,0.7221,0,85.16,0.000876904
0.73688,0,1,0.5637,0,85.16,0.006736425
0.356063,0,0,0.258,0,28.32,0.016776531
0.457157,0,0,0.5717,0,28.32,0.007696284
0.312579,0,0,0.5968,0,28.32,0.010007942
0.566925,0,0,0.5486,0,28.27,0.004423892
0.771503,0,0,0.6586,0,28.27,0.01477665
0.474758,0,0,0.4716,0,28.27,0.008307305
0.609611,0,0,0.5146,0,28.27,0.007402704
0.492956,0,0,0.6155,0,28.27,0.008884536
0.033674,0,0,0.4939,0,28.27,0.006788688
0.306249,0,0,0.7573,0,27.99,0.008490896
0.929494,0,0,0.7221,0,27.99,0.00329128
0.501427,0,0,0.5637,0,27.99,0.037760524
0.69438,1,23,0.258,1,0,0.065385693
0.881563,5,12,0.5717,1,0,0.068707125
0.613314,3,14,0.5968,1,0,0.079366872
0.62257,5,22,0.5486,1,94.02,0.054835416
0.720678,5,20,0.6586,1,94.02,0.049769379
0.319577,3,11,0.4716,1,94.02,0.043729768
0.591402,3,14,0.5146,1,46.96,0.036005646
0.845151,4,16,0.6155,1,46.96,0.027962635
0.813816,2,7,0.4939,1,46.96,0.024925549
0.684405,5,17,0.7573,1,47.1,0.032023445
0.562896,2,5,0.7221,1,47.1,0.013681894
0.354474,1,6,0.5637,1,47.1,0.028170487
0.201711,0,3,0.258,0,74.31,0.016199204
0.41044,0,2,0.5717,0,74.31,0.010668871
0.734494,0,1,0.5968,0,74.31,0.00778126
0.667615,0,5,0.5486,0,76.8,0.015734853
0.804237,0,2,0.6586,0,76.8,0.015328466
0.573197,2,7,0.4716,1,76.8,0.030523825
0.27875,0,6,0.5146,0,76.21,0.022610978
0.445042,2,6,0.6155,1,76.21,0.013579233
0.195966,0,2,0.4939,0,76.21,0.012643634
0.898504,0,5,0.7573,0,78.64,0.005863031
0.694769,0,2,0.7221,0,78.64,0.006547689
0.539937,3,4,0.5637,1,78.64,0.008431254
0.317358,0,0,0.258,0,81.06,0.003627854
0.647386,0,0,0.5717,0,81.06,0.002801748
0.592493,0,0,0.5968,0,81.06,0.002108724
0.222461,0,0,0.5486,0,80.46,0.029989033
0.668917,0,0,0.6586,0,80.46,0.004268613
NA,0,0,0.4716,0,80.46,0.005161045
NA,0,0,0.5146,0,80.33,0.013824208
0.31107,0,0,0.6155,0,80.33,0.004662234
0.547977,0,1,0.4939,0,80.33,0.002366954
0.7186,0,0,0.7573,0,81.65,0.000608859
0.829637,0,1,0.7221,0,81.65,0.002169367
0.489189,0,1,0.5637,0,81.65,0.001797426
0.548892,0,0,0.258,0,66.93,0.007759613
0.822636,2,4,0.5717,1,66.93,0.006777548
0.724862,1,4,0.5968,1,66.93,0.005438663
0.70186,0,2,0.5486,0,72.18,0.005886892
0.701382,0,2,0.6586,0,72.18,0.010856751
0.7723,0,0,0.4716,0,72.18,0.01015017
0.701352,0,0,0.5146,0,73.15,0.004784567
0.139039,0,3,0.6155,0,73.15,0.009651027
0.258062,0,2,0.4939,0,73.15,0.002184053
0.70798,0,3,0.7573,0,72.96,0.018528725
0.69304,0,2,0.7221,0,72.96,0.00868502
0.67294,0,1,0.5637,0,72.96,0.002527255
0.029198,0,15,0.258,0,66.25,0.142446979
0.40829,0,15,0.5717,0,66.25,0.162827284
0.438948,0,22,0.5968,0,66.25,0.090673795
0.740777,0,11,0.5486,0,68.34,0.091387151
0.741428,0,22,0.6586,0,68.34,0.069968163
0.63558,0,10,0.4716,0,68.34,0.056528807
0.726083,0,10,0.5146,0,66.19,0.084507835
0.824719,1,5,0.6155,1,66.19,0.029190684
0.739305,0,3,0.4939,0,66.19,0.018430751
0.74038,1,6,0.7573,1,66.16,0.121755239
0.805282,0,2,0.7221,0,66.16,0.012324422
0.70371,0,0,0.5637,0,66.16,0.015744453
0.19905,0,2,0.258,0,85.28,0.010805249
0.558704,0,1,0.5717,0,85.28,0.005615382
0.617482,0,0,0.5968,0,85.28,0.00478701
0.749622,0,2,0.5486,0,85.24,0.004633599
0.837831,0,0,0.6586,0,85.24,0.012625068
0.655514,0,2,0.4716,0,85.24,0.017776501
0.916066,0,0,0.5146,0,85.935,0.001247983
0.637768,0,1,0.6155,0,85.935,0.004478041
0.174352,0,0,0.4939,0,85.935,0.007206618
0.922004,0,2,0.7573,0,85.65,0.014475327
0.863392,0,0,0.7221,0,85.65,0.00612147
0.227269,0,0,0.5637,0,85.65,0.01979239
0.145258,9,9,0.258,1,88.6,0.030743973
0.744503,3,1,0.5717,1,88.6,0.011128885
0.214556,11,5,0.5968,1,88.6,0.037479233
NA,4,9,0.5486,1,90.53,0.039738689
0.719563,12,3,0.6586,1,90.53,0.053238894
0.656288,5,11,0.4716,1,90.53,0.053813439
0.532195,2,4,0.5146,1,90.43,0.039506577
0.652881,4,12,0.6155,1,90.43,0.015742289
0.277006,8,5,0.4939,1,90.43,0.041210248
0.467339,7,2,0.7573,1,90.33,0.0377549
0.84201,2,4,0.7221,1,90.33,0.008074028
0.752521,5,8,0.5637,1,90.33,0.010745967
0.187225,0,0,0.258,0,77.67,0.005271533
0.643135,0,0,0.5717,0,77.67,0.001489467
0.669488,0,0,0.5968,0,77.67,0.002751544
0.53869,0,1,0.5486,0,81.36,0.007518726
0.788945,0,0,0.6586,0,81.36,0.001960863
0.686895,0,1,0.4716,0,81.36,0.001274906
0.75834,0,0,0.5146,0,81.24,0.002441059
0.313685,0,0,0.6155,0,81.24,0.001201472
0.023463,0,0,0.4939,0,81.24,0.001136136
0.739136,0,2,0.7573,0,81.84,0.003745361
0.741972,0,0,0.7221,0,81.84,0.000780081
0.645757,0,0,0.5637,0,81.84,0.002543363
0.317109,0,0,0.258,0,70.11,0.003541306
0.560883,0,0,0.5717,0,70.11,0.002131908
0.684814,0,0,0.5968,0,70.11,0.001203865
0.49701,0,0,0.5486,0,71.87,0.004418865
0.825901,0,0,0.6586,0,71.87,0.006028227
0.591953,0,0,0.4716,0,71.87,0.003749915
0.642376,0,0,0.5146,0,72,0.029219181
0.422607,0,1,0.6155,0,72,0.001739724
0.093233,0,1,0.4939,0,72,0.00061881
0.808089,0,1,0.7573,0,72.06,0.001657017
0.819536,0,0,0.7221,0,72.06,0.000635238
0.498053,0,0,0.5637,0,72.06,0.001185989
0.034872,0,2,0.258,0,69.83,0.062463851
0.659129,0,0,0.5717,0,69.83,0.035700195
0.90979,0,2,0.5968,0,69.83,0.034785918
0.863002,1,3,0.5486,1,74.45,0.057180693
0.85759,0,6,0.6586,0,74.45,0.029251391
0.787001,0,0,0.4716,0,74.45,0.021122921
0.858087,0,4,0.5146,0,73.26,0.017650114
0.78509,0,2,0.6155,0,73.26,0.016492723
0.796618,0,4,0.4939,0,73.26,0.01230134
0.943085,0,3,0.7573,0,73.4,0.03964453
0.825157,0,6,0.7221,0,73.4,0.023900329
0.87142,1,5,0.5637,1,73.4,0.011999127
0.291483,0,4,0.258,0,71.6,0.032512902
0.469482,0,4,0.5717,0,71.6,0.037906044
0.809226,0,3,0.5968,0,71.6,0.023161962
0.43494,0,2,0.5486,0,75.92,0.064674119
0.611329,0,3,0.6586,0,75.92,0.039165985
0.561988,0,1,0.4716,0,75.92,0.020603271
0.466554,0,7,0.5146,0,74.43,0.054064201
0.664641,0,4,0.6155,0,74.43,0.016100917
0.228775,0,4,0.4939,0,74.43,0.020974506
0.941705,0,1,0.7573,0,73.95,0.018560326
0.608088,0,1,0.7221,0,73.95,0.01176933
0.59432,0,6,0.5637,0,73.95,0.041885018
0.320779,0,1,0.258,0,67.85,0.019377455
0.397637,0,1,0.5717,0,67.85,0.00888509
0.590195,0,0,0.5968,0,67.85,0.004892729
0.471656,0,5,0.5486,0,69.41,0.036364797
0.692835,0,5,0.6586,0,69.41,0.013679885
0.535511,0,9,0.4716,0,69.41,0.009547653
0.681276,0,5,0.5146,0,66.27,0.012577467
0.492636,0,2,0.6155,0,66.27,0.004632961
0.256183,0,3,0.4939,0,66.27,0.00597435
0.86947,0,2,0.7573,0,65.47,0.00791169
0.6123,0,1,0.7221,0,65.47,0.010545149
0.534873,0,1,0.5637,0,65.47,0.014541142
0.323815,0,0,0.258,0,76.05,0.003379698
0.462955,0,0,0.5717,0,76.05,0.000819021
0.643995,0,1,0.5968,0,76.05,0.002163919
0.639086,0,0,0.5486,0,76.68,0.002666055
0.097622,0,0,0.6586,0,76.68,0.007165351
0.421486,0,0,0.4716,0,76.68,0.005222409
0.373276,0,1,0.5146,0,76.66,0.005279051
0.209352,0,0,0.6155,0,76.66,0.002245809
0.023705,0,0,0.4939,0,76.66,0.000642911
NA,0,1,0.7573,0,76.95,0.009346647
NA,0,1,0.7221,0,76.95,0.016628679
0.226802,0,3,0.5637,0,76.95,0.010705054
0.274573,0,6,0.258,0,85.64,0.009244909
0.657304,0,1,0.5717,0,85.64,0.009631241
0.739184,0,1,0.5968,0,85.64,0.008933512
0.693552,0,1,0.5486,0,88.82,0.015028888
0.62392,0,2,0.6586,0,88.82,0.020603284
0.598911,0,4,0.4716,0,88.82,0.013921314
0.697436,0,4,0.5146,0,86.39,0.014858651
0.67868,0,2,0.6155,0,86.39,0.008122182
0.606907,0,2,0.4939,0,86.39,0.002186227
0.841679,0,2,0.7573,0,87.08,0.009272765
0.71481,0,0,0.7221,0,87.08,0.005812889
0.683894,0,0,0.5637,0,87.08,0.004998046
0.19032,0,6,0.258,0,89.87,0.015809501
0.651008,0,1,0.5717,0,89.87,0.009684121
0.576337,0,3,0.5968,0,89.87,0.010875269
